"","X1","stimulus","context","response","longWord","shortWord","order","workerid","longFreqs","shortFreqs","freqDiff","longSyllables","shortSyllables","syllableDiff","lengthShort","lengthLong","lengthDiff","longAmbs","shortAmbs","ambDiff"
"180",180,"LongShort 2","supp","long","bicycle","bike","shortfirst",5,4.300801e-06,5.626267e-06,-1.325466e-06,3,1,2,4,7,3,2,3,-1
"181",181,"LongShort 36","neut","long","quadriceps","quads","longfirst",5,5.664211e-07,1.750432e-07,3.913779e-07,3,1,2,5,10,5,1,4,-3
"182",182,"LongShort 15","supp","long","cockroach","roach","shortfirst",5,4.47114e-07,4.302494e-07,1.68646e-08,2,1,1,5,9,4,1,7,-6
"183",183,"LongShort 10","neut","long","rhinoceros","rhino","longfirst",5,7.435356e-07,3.811773e-07,3.623583e-07,4,2,2,5,10,5,1,1,0
"184",184,"LongShort 11","neut","long","chimpanzee","chimp","shortfirst",5,8.37735e-07,2.823839e-07,5.553511e-07,3,1,2,5,10,5,1,1,0
"185",185,"LongShort 19","neut","long","kilogram","kilo","shortfirst",5,9.124634e-07,4.576148e-07,4.548486e-07,3,2,1,4,8,4,1,1,0
"186",186,"LongShort 39","neut","long","United States","U.S.","longfirst",5,0.0001824527,0.0001994894,-1.70367e-05,4,2,2,4,13,9,0,2,-2
"187",187,"LongShort 8","neut","short","refrigerator","fridge","shortfirst",5,4.072069e-06,1.790544e-06,2.281525e-06,5,1,4,6,12,6,1,1,0
"188",188,"LongShort 33","neut","long","milkshake","shake","longfirst",5,1.358045e-07,1.406508e-05,-1.39292755e-05,2,1,1,5,9,4,1,15,-14
"189",189,"LongShort 4","supp","short","dormitory","dorm","shortfirst",5,1.470832e-06,1.270794e-06,2.00038e-07,4,1,3,4,9,5,2,1,1
"190",190,"LongShort 22","supp","long","carbohydrates","carbs","shortfirst",5,2.852517e-06,4.69424e-07,2.383093e-06,4,1,3,5,13,8,1,0,1
"191",191,"LongShort 21","supp","short","television","TV","shortfirst",5,3.935501e-05,2.830579e-05,1.104922e-05,4,2,2,2,10,8,3,2,1
"192",192,"LongShort 40","supp","long","United Nations","U.N.","shortfirst",5,1.669196e-05,2.116058e-06,1.4575902e-05,5,2,3,4,14,10,0,0,0
"193",193,"LongShort 27","supp","long","microphone","mic","longfirst",5,3.295621e-06,6.470023e-07,2.6486187e-06,3,1,2,3,10,7,1,0,1
"194",194,"LongShort 7","supp","long","fraternity","frat","longfirst",5,2.587675e-06,2.425691e-07,2.3451059e-06,4,1,3,4,10,6,2,1,1
"195",195,"LongShort 32","neut","short","Coca-Cola","Coke","shortfirst",5,1.371962e-06,3.273994e-06,-1.902032e-06,4,1,3,4,9,5,0,4,-4
"196",196,"LongShort 28","neut","long","laboratory","lab","longfirst",5,1.962259e-05,7.893366e-06,1.1729224e-05,5,1,4,3,10,7,2,1,1
"197",197,"LongShort 26","supp","short","United Kingdom","U.K.","longfirst",5,1.246354e-05,2.885971e-06,9.577569e-06,5,2,3,4,14,10,0,1,-1
"198",198,"LongShort 35","neut","short","hamburger","burger","longfirst",5,9.038452e-07,7.287587e-07,1.750865e-07,3,2,1,6,9,3,2,2,0
"199",199,"LongShort 9","neut","short","hippopotamus","hippo","shortfirst",5,4.320485e-07,2.539075e-07,1.78141e-07,5,2,3,5,12,7,1,2,-1
"200",200,"LongShort 29","supp","long","Labrador","Lab","shortfirst",5,1.356475e-06,3.402761e-06,-2.046286e-06,3,1,2,3,8,5,1,1,0
"201",201,"LongShort 3","supp","short","examination","exam","shortfirst",6,4.042473e-05,7.573707e-06,3.2851023e-05,5,2,3,4,11,7,5,1,4
"202",202,"LongShort 21","supp","short","television","TV","shortfirst",6,3.935501e-05,2.830579e-05,1.104922e-05,4,2,2,2,10,8,3,2,1
"203",203,"LongShort 14","neut","long","saxophone","sax","shortfirst",6,5.750457e-07,2.952129e-07,2.798328e-07,3,1,2,3,9,6,1,2,-1
"204",204,"LongShort 17","supp","long","referee","ref","shortfirst",6,1.367426e-06,1.774963e-06,-4.07537e-07,3,1,2,3,7,4,5,1,4
"205",205,"LongShort 26","supp","short","United Kingdom","U.K.","longfirst",6,1.246354e-05,2.885971e-06,9.577569e-06,5,2,3,4,14,10,0,1,-1
"206",206,"LongShort 29","supp","long","Labrador","Lab","longfirst",6,1.356475e-06,3.402761e-06,-2.046286e-06,3,1,2,3,8,5,1,1,0
"207",207,"LongShort 6","supp","long","photograph","photo","shortfirst",6,1.470013e-05,1.544812e-05,-7.4799e-07,3,2,1,5,10,5,3,1,2
"208",208,"LongShort 32","neut","long","Coca-Cola","Coke","longfirst",6,1.371962e-06,3.273994e-06,-1.902032e-06,4,1,3,4,9,5,0,4,-4
"209",209,"LongShort 37","neut","short","quadrangle","quad","longfirst",6,6.720658e-07,6.115861e-07,6.04797e-08,3,1,2,4,10,6,2,4,-2
"210",210,"LongShort 39","neut","long","United States","U.S.","longfirst",6,0.0001824527,0.0001994894,-1.70367e-05,4,2,2,4,13,9,0,2,-2
"211",211,"LongShort 12","neut","long","pornography","porn","shortfirst",6,3.134869e-06,1.536788e-06,1.598081e-06,4,1,3,4,11,7,1,1,0
"212",212,"LongShort 23","neut","short","advertisement","ad","longfirst",6,5.560162e-06,2.365374e-05,-1.8093578e-05,4,1,3,2,13,11,1,2,-1
"213",213,"LongShort 33","supp","long","milkshake","shake","longfirst",6,1.358045e-07,1.406508e-05,-1.39292755e-05,2,1,1,5,9,4,1,15,-14
"214",214,"LongShort 22","neut","short","carbohydrates","carbs","shortfirst",6,2.852517e-06,4.69424e-07,2.383093e-06,4,1,3,5,13,8,1,0,1
"215",215,"LongShort 35","supp","short","hamburger","burger","longfirst",6,9.038452e-07,7.287587e-07,1.750865e-07,3,2,1,6,9,3,2,2,0
"216",216,"LongShort 28","neut","long","laboratory","lab","longfirst",6,1.962259e-05,7.893366e-06,1.1729224e-05,5,1,4,3,10,7,2,1,1
"217",217,"LongShort 30","supp","short","identification","ID","longfirst",6,2.959364e-05,1.134854e-05,1.82451e-05,6,2,4,2,14,12,5,3,2
"218",218,"LongShort 36","neut","short","quadriceps","quads","longfirst",6,5.664211e-07,1.750432e-07,3.913779e-07,3,1,2,5,10,5,1,4,-3
"219",219,"LongShort 10","supp","long","rhinoceros","rhino","shortfirst",6,7.435356e-07,3.811773e-07,3.623583e-07,4,2,2,5,10,5,1,1,0
"220",220,"LongShort 27","supp","short","microphone","mic","longfirst",6,3.295621e-06,6.470023e-07,2.6486187e-06,3,1,2,3,10,7,1,0,1
"221",221,"LongShort 16","supp","short","telephone","phone","longfirst",6,2.258073e-05,5.122335e-05,-2.864262e-05,3,1,2,5,9,4,3,4,-1
"222",222,"LongShort 24","neut","short","air conditioning","A/C","longfirst",6,9.803362e-07,8.118417,-8.1184160196638,5,2,3,3,16,13,0,0,0
"223",223,"LongShort 34","neut","short","veterinarian","vet","longfirst",6,1.091765e-06,1.764348e-06,-6.72583e-07,5,1,4,3,12,9,1,6,-5
"224",224,"LongShort 2","neut","short","bicycle","bike","shortfirst",6,4.300801e-06,5.626267e-06,-1.325466e-06,3,1,2,4,7,3,2,3,-1
"225",225,"LongShort 5","supp","short","memorandum","memo","shortfirst",6,4.190034e-06,3.181543e-06,1.008491e-06,4,2,2,4,10,6,1,1,0
"226",226,"LongShort 1","supp","short","mathematics","math","longfirst",6,1.549296e-05,7.794503e-06,7.698457e-06,4,1,3,4,11,7,1,1,0
"227",227,"LongShort 25","supp","short","gasoline","gas","shortfirst",6,4.94043e-06,5.513792e-05,-5.019749e-05,3,1,2,3,8,5,1,8,-7
"228",228,"LongShort 4","neut","short","dormitory","dorm","shortfirst",6,1.470832e-06,1.270794e-06,2.00038e-07,4,1,3,4,9,5,2,1,1
"229",229,"LongShort 18","neut","short","undergraduate","undergrad","longfirst",6,5.726067e-06,1.413678e-07,5.5846992e-06,5,3,2,9,13,4,1,1,0
"230",230,"LongShort 19","neut","short","kilogram","kilo","shortfirst",6,9.124634e-07,4.576148e-07,4.548486e-07,3,2,1,4,8,4,1,1,0
"231",231,"LongShort 8","supp","short","refrigerator","fridge","longfirst",6,4.072069e-06,1.790544e-06,2.281525e-06,5,1,4,6,12,6,1,1,0
"232",232,"LongShort 9","supp","short","hippopotamus","hippo","shortfirst",6,4.320485e-07,2.539075e-07,1.78141e-07,5,2,3,5,12,7,1,2,-1
"233",233,"LongShort 40","neut","long","United Nations","U.N.","longfirst",6,1.669196e-05,2.116058e-06,1.4575902e-05,5,2,3,4,14,10,0,0,0
"234",234,"LongShort 13","neut","short","limousine","limo","shortfirst",6,9.800227e-07,9.200223e-07,6.00003999999999e-08,3,2,1,4,9,5,1,1,0
"235",235,"LongShort 31","neut","long","mayonnaise","mayo","shortfirst",6,7.906859e-07,1.730539e-07,6.17632e-07,3,2,1,4,10,6,1,1,0
"236",236,"LongShort 20","neut","short","chemotherapy","chemo","shortfirst",6,5.419988e-06,5.024421e-07,4.9175459e-06,5,2,3,5,12,7,1,0,1
"237",237,"LongShort 11","supp","long","chimpanzee","chimp","longfirst",6,8.37735e-07,2.823839e-07,5.553511e-07,3,1,2,5,10,5,1,1,0
"238",238,"LongShort 15","supp","long","cockroach","roach","shortfirst",6,4.47114e-07,4.302494e-07,1.68646e-08,2,1,1,5,9,4,1,7,-6
"239",239,"LongShort 7","neut","long","fraternity","frat","shortfirst",6,2.587675e-06,2.425691e-07,2.3451059e-06,4,1,3,4,10,6,2,1,1
"240",240,"LongShort 38","supp","short","emergency room","ER","shortfirst",6,1.423511e-06,5.256674e-06,-3.833163e-06,5,2,3,2,14,12,0,2,-2
"241",241,"LongShort 4","neut","short","dormitory","dorm","shortfirst",7,1.470832e-06,1.270794e-06,2.00038e-07,4,1,3,4,9,5,2,1,1
"242",242,"LongShort 19","supp","short","kilogram","kilo","shortfirst",7,9.124634e-07,4.576148e-07,4.548486e-07,3,2,1,4,8,4,1,1,0
"243",243,"LongShort 13","supp","long","limousine","limo","shortfirst",7,9.800227e-07,9.200223e-07,6.00003999999999e-08,3,2,1,4,9,5,1,1,0
"244",244,"LongShort 40","supp","long","United Nations","U.N.","shortfirst",7,1.669196e-05,2.116058e-06,1.4575902e-05,5,2,3,4,14,10,0,0,0
"245",245,"LongShort 33","neut","long","milkshake","shake","shortfirst",7,1.358045e-07,1.406508e-05,-1.39292755e-05,2,1,1,5,9,4,1,15,-14
"246",246,"LongShort 38","neut","long","emergency room","ER","longfirst",7,1.423511e-06,5.256674e-06,-3.833163e-06,5,2,3,2,14,12,0,2,-2
"247",247,"LongShort 26","supp","short","United Kingdom","U.K.","longfirst",7,1.246354e-05,2.885971e-06,9.577569e-06,5,2,3,4,14,10,0,1,-1
"248",248,"LongShort 28","supp","short","laboratory","lab","longfirst",7,1.962259e-05,7.893366e-06,1.1729224e-05,5,1,4,3,10,7,2,1,1
"249",249,"LongShort 29","supp","short","Labrador","Lab","longfirst",7,1.356475e-06,3.402761e-06,-2.046286e-06,3,1,2,3,8,5,1,1,0
"250",250,"LongShort 37","supp","short","quadrangle","quad","longfirst",7,6.720658e-07,6.115861e-07,6.04797e-08,3,1,2,4,10,6,2,4,-2
"251",251,"LongShort 23","neut","long","advertisement","ad","longfirst",7,5.560162e-06,2.365374e-05,-1.8093578e-05,4,1,3,2,13,11,1,2,-1
"252",252,"LongShort 17","neut","long","referee","ref","longfirst",7,1.367426e-06,1.774963e-06,-4.07537e-07,3,1,2,3,7,4,5,1,4
"253",253,"LongShort 5","neut","short","memorandum","memo","longfirst",7,4.190034e-06,3.181543e-06,1.008491e-06,4,2,2,4,10,6,1,1,0
"254",254,"LongShort 14","supp","long","saxophone","sax","longfirst",7,5.750457e-07,2.952129e-07,2.798328e-07,3,1,2,3,9,6,1,2,-1
"255",255,"LongShort 9","supp","long","hippopotamus","hippo","longfirst",7,4.320485e-07,2.539075e-07,1.78141e-07,5,2,3,5,12,7,1,2,-1
"256",256,"LongShort 30","supp","short","identification","ID","shortfirst",7,2.959364e-05,1.134854e-05,1.82451e-05,6,2,4,2,14,12,5,3,2
"257",257,"LongShort 7","neut","short","fraternity","frat","shortfirst",7,2.587675e-06,2.425691e-07,2.3451059e-06,4,1,3,4,10,6,2,1,1
"258",258,"LongShort 10","supp","long","rhinoceros","rhino","shortfirst",7,7.435356e-07,3.811773e-07,3.623583e-07,4,2,2,5,10,5,1,1,0
"259",259,"LongShort 27","supp","short","microphone","mic","shortfirst",7,3.295621e-06,6.470023e-07,2.6486187e-06,3,1,2,3,10,7,1,0,1
"260",260,"LongShort 35","neut","long","hamburger","burger","longfirst",7,9.038452e-07,7.287587e-07,1.750865e-07,3,2,1,6,9,3,2,2,0
"261",261,"LongShort 20","supp","long","chemotherapy","chemo","shortfirst",7,5.419988e-06,5.024421e-07,4.9175459e-06,5,2,3,5,12,7,1,0,1
"262",262,"LongShort 6","neut","long","photograph","photo","longfirst",7,1.470013e-05,1.544812e-05,-7.4799e-07,3,2,1,5,10,5,3,1,2
"263",263,"LongShort 39","supp","long","United States","U.S.","longfirst",7,0.0001824527,0.0001994894,-1.70367e-05,4,2,2,4,13,9,0,2,-2
"264",264,"LongShort 31","supp","short","mayonnaise","mayo","shortfirst",7,7.906859e-07,1.730539e-07,6.17632e-07,3,2,1,4,10,6,1,1,0
"265",265,"LongShort 24","neut","short","air conditioning","A/C","shortfirst",7,9.803362e-07,8.118417,-8.1184160196638,5,2,3,3,16,13,0,0,0
"266",266,"LongShort 11","neut","long","chimpanzee","chimp","longfirst",7,8.37735e-07,2.823839e-07,5.553511e-07,3,1,2,5,10,5,1,1,0
"267",267,"LongShort 32","supp","short","Coca-Cola","Coke","longfirst",7,1.371962e-06,3.273994e-06,-1.902032e-06,4,1,3,4,9,5,0,4,-4
"268",268,"LongShort 34","supp","short","veterinarian","vet","longfirst",7,1.091765e-06,1.764348e-06,-6.72583e-07,5,1,4,3,12,9,1,6,-5
"269",269,"LongShort 21","neut","long","television","TV","shortfirst",7,3.935501e-05,2.830579e-05,1.104922e-05,4,2,2,2,10,8,3,2,1
"270",270,"LongShort 3","neut","short","examination","exam","longfirst",7,4.042473e-05,7.573707e-06,3.2851023e-05,5,2,3,4,11,7,5,1,4
"271",271,"LongShort 22","supp","long","carbohydrates","carbs","shortfirst",7,2.852517e-06,4.69424e-07,2.383093e-06,4,1,3,5,13,8,1,0,1
"272",272,"LongShort 36","neut","short","quadriceps","quads","longfirst",7,5.664211e-07,1.750432e-07,3.913779e-07,3,1,2,5,10,5,1,4,-3
"273",273,"LongShort 8","neut","long","refrigerator","fridge","longfirst",7,4.072069e-06,1.790544e-06,2.281525e-06,5,1,4,6,12,6,1,1,0
"274",274,"LongShort 1","neut","short","mathematics","math","shortfirst",7,1.549296e-05,7.794503e-06,7.698457e-06,4,1,3,4,11,7,1,1,0
"275",275,"LongShort 15","neut","long","cockroach","roach","longfirst",7,4.47114e-07,4.302494e-07,1.68646e-08,2,1,1,5,9,4,1,7,-6
"276",276,"LongShort 18","supp","short","undergraduate","undergrad","shortfirst",7,5.726067e-06,1.413678e-07,5.5846992e-06,5,3,2,9,13,4,1,1,0
"277",277,"LongShort 16","supp","short","telephone","phone","shortfirst",7,2.258073e-05,5.122335e-05,-2.864262e-05,3,1,2,5,9,4,3,4,-1
"278",278,"LongShort 25","neut","short","gasoline","gas","longfirst",7,4.94043e-06,5.513792e-05,-5.019749e-05,3,1,2,3,8,5,1,8,-7
"279",279,"LongShort 2","supp","long","bicycle","bike","longfirst",7,4.300801e-06,5.626267e-06,-1.325466e-06,3,1,2,4,7,3,2,3,-1
"280",280,"LongShort 12","neut","long","pornography","porn","longfirst",7,3.134869e-06,1.536788e-06,1.598081e-06,4,1,3,4,11,7,1,1,0
"281",281,"LongShort 39","neut","long","United States","U.S.","shortfirst",8,0.0001824527,0.0001994894,-1.70367e-05,4,2,2,4,13,9,0,2,-2
"282",282,"LongShort 30","supp","short","identification","ID","longfirst",8,2.959364e-05,1.134854e-05,1.82451e-05,6,2,4,2,14,12,5,3,2
"283",283,"LongShort 16","supp","short","telephone","phone","shortfirst",8,2.258073e-05,5.122335e-05,-2.864262e-05,3,1,2,5,9,4,3,4,-1
"284",284,"LongShort 26","supp","long","United Kingdom","U.K.","longfirst",8,1.246354e-05,2.885971e-06,9.577569e-06,5,2,3,4,14,10,0,1,-1
"285",285,"LongShort 14","neut","long","saxophone","sax","longfirst",8,5.750457e-07,2.952129e-07,2.798328e-07,3,1,2,3,9,6,1,2,-1
"286",286,"LongShort 19","neut","long","kilogram","kilo","longfirst",8,9.124634e-07,4.576148e-07,4.548486e-07,3,2,1,4,8,4,1,1,0
"287",287,"LongShort 25","supp","short","gasoline","gas","longfirst",8,4.94043e-06,5.513792e-05,-5.019749e-05,3,1,2,3,8,5,1,8,-7
"288",288,"LongShort 10","supp","short","rhinoceros","rhino","longfirst",8,7.435356e-07,3.811773e-07,3.623583e-07,4,2,2,5,10,5,1,1,0
"289",289,"LongShort 37","supp","short","quadrangle","quad","shortfirst",8,6.720658e-07,6.115861e-07,6.04797e-08,3,1,2,4,10,6,2,4,-2
"290",290,"LongShort 27","neut","long","microphone","mic","longfirst",8,3.295621e-06,6.470023e-07,2.6486187e-06,3,1,2,3,10,7,1,0,1
"291",291,"LongShort 8","supp","short","refrigerator","fridge","shortfirst",8,4.072069e-06,1.790544e-06,2.281525e-06,5,1,4,6,12,6,1,1,0
"292",292,"LongShort 9","supp","short","hippopotamus","hippo","shortfirst",8,4.320485e-07,2.539075e-07,1.78141e-07,5,2,3,5,12,7,1,2,-1
"293",293,"LongShort 7","supp","long","fraternity","frat","longfirst",8,2.587675e-06,2.425691e-07,2.3451059e-06,4,1,3,4,10,6,2,1,1
"294",294,"LongShort 20","supp","long","chemotherapy","chemo","longfirst",8,5.419988e-06,5.024421e-07,4.9175459e-06,5,2,3,5,12,7,1,0,1
"295",295,"LongShort 5","supp","short","memorandum","memo","shortfirst",8,4.190034e-06,3.181543e-06,1.008491e-06,4,2,2,4,10,6,1,1,0
"296",296,"LongShort 35","supp","long","hamburger","burger","longfirst",8,9.038452e-07,7.287587e-07,1.750865e-07,3,2,1,6,9,3,2,2,0
"297",297,"LongShort 24","neut","long","air conditioning","A/C","longfirst",8,9.803362e-07,8.118417,-8.1184160196638,5,2,3,3,16,13,0,0,0
"298",298,"LongShort 28","supp","short","laboratory","lab","longfirst",8,1.962259e-05,7.893366e-06,1.1729224e-05,5,1,4,3,10,7,2,1,1
"299",299,"LongShort 34","neut","long","veterinarian","vet","longfirst",8,1.091765e-06,1.764348e-06,-6.72583e-07,5,1,4,3,12,9,1,6,-5
"300",300,"LongShort 6","supp","short","photograph","photo","longfirst",8,1.470013e-05,1.544812e-05,-7.4799e-07,3,2,1,5,10,5,3,1,2
"301",301,"LongShort 18","neut","long","undergraduate","undergrad","longfirst",8,5.726067e-06,1.413678e-07,5.5846992e-06,5,3,2,9,13,4,1,1,0
"302",302,"LongShort 32","supp","long","Coca-Cola","Coke","shortfirst",8,1.371962e-06,3.273994e-06,-1.902032e-06,4,1,3,4,9,5,0,4,-4
"303",303,"LongShort 38","supp","long","emergency room","ER","shortfirst",8,1.423511e-06,5.256674e-06,-3.833163e-06,5,2,3,2,14,12,0,2,-2
"304",304,"LongShort 33","neut","long","milkshake","shake","shortfirst",8,1.358045e-07,1.406508e-05,-1.39292755e-05,2,1,1,5,9,4,1,15,-14
"305",305,"LongShort 17","neut","long","referee","ref","longfirst",8,1.367426e-06,1.774963e-06,-4.07537e-07,3,1,2,3,7,4,5,1,4
"306",306,"LongShort 1","supp","short","mathematics","math","shortfirst",8,1.549296e-05,7.794503e-06,7.698457e-06,4,1,3,4,11,7,1,1,0
"307",307,"LongShort 21","neut","short","television","TV","longfirst",8,3.935501e-05,2.830579e-05,1.104922e-05,4,2,2,2,10,8,3,2,1
"308",308,"LongShort 2","neut","short","bicycle","bike","shortfirst",8,4.300801e-06,5.626267e-06,-1.325466e-06,3,1,2,4,7,3,2,3,-1
"309",309,"LongShort 12","neut","long","pornography","porn","shortfirst",8,3.134869e-06,1.536788e-06,1.598081e-06,4,1,3,4,11,7,1,1,0
"310",310,"LongShort 40","supp","long","United Nations","U.N.","longfirst",8,1.669196e-05,2.116058e-06,1.4575902e-05,5,2,3,4,14,10,0,0,0
"311",311,"LongShort 23","supp","long","advertisement","ad","longfirst",8,5.560162e-06,2.365374e-05,-1.8093578e-05,4,1,3,2,13,11,1,2,-1
"312",312,"LongShort 13","supp","short","limousine","limo","shortfirst",8,9.800227e-07,9.200223e-07,6.00003999999999e-08,3,2,1,4,9,5,1,1,0
"313",313,"LongShort 3","supp","short","examination","exam","longfirst",8,4.042473e-05,7.573707e-06,3.2851023e-05,5,2,3,4,11,7,5,1,4
"314",314,"LongShort 11","supp","short","chimpanzee","chimp","shortfirst",8,8.37735e-07,2.823839e-07,5.553511e-07,3,1,2,5,10,5,1,1,0
"315",315,"LongShort 15","supp","long","cockroach","roach","shortfirst",8,4.47114e-07,4.302494e-07,1.68646e-08,2,1,1,5,9,4,1,7,-6
"316",316,"LongShort 36","neut","long","quadriceps","quads","shortfirst",8,5.664211e-07,1.750432e-07,3.913779e-07,3,1,2,5,10,5,1,4,-3
"317",317,"LongShort 29","supp","long","Labrador","Lab","longfirst",8,1.356475e-06,3.402761e-06,-2.046286e-06,3,1,2,3,8,5,1,1,0
"318",318,"LongShort 31","supp","long","mayonnaise","mayo","longfirst",8,7.906859e-07,1.730539e-07,6.17632e-07,3,2,1,4,10,6,1,1,0
"319",319,"LongShort 4","supp","short","dormitory","dorm","longfirst",8,1.470832e-06,1.270794e-06,2.00038e-07,4,1,3,4,9,5,2,1,1
"320",320,"LongShort 22","supp","long","carbohydrates","carbs","longfirst",8,2.852517e-06,4.69424e-07,2.383093e-06,4,1,3,5,13,8,1,0,1
"321",321,"LongShort 6","neut","short","photograph","photo","shortfirst",9,1.470013e-05,1.544812e-05,-7.4799e-07,3,2,1,5,10,5,3,1,2
"322",322,"LongShort 28","supp","short","laboratory","lab","longfirst",9,1.962259e-05,7.893366e-06,1.1729224e-05,5,1,4,3,10,7,2,1,1
"323",323,"LongShort 23","supp","long","advertisement","ad","longfirst",9,5.560162e-06,2.365374e-05,-1.8093578e-05,4,1,3,2,13,11,1,2,-1
"324",324,"LongShort 3","neut","short","examination","exam","shortfirst",9,4.042473e-05,7.573707e-06,3.2851023e-05,5,2,3,4,11,7,5,1,4
"325",325,"LongShort 5","supp","long","memorandum","memo","shortfirst",9,4.190034e-06,3.181543e-06,1.008491e-06,4,2,2,4,10,6,1,1,0
"326",326,"LongShort 16","supp","short","telephone","phone","longfirst",9,2.258073e-05,5.122335e-05,-2.864262e-05,3,1,2,5,9,4,3,4,-1
"327",327,"LongShort 17","supp","short","referee","ref","longfirst",9,1.367426e-06,1.774963e-06,-4.07537e-07,3,1,2,3,7,4,5,1,4
"328",328,"LongShort 30","supp","short","identification","ID","shortfirst",9,2.959364e-05,1.134854e-05,1.82451e-05,6,2,4,2,14,12,5,3,2
"329",329,"LongShort 20","neut","long","chemotherapy","chemo","shortfirst",9,5.419988e-06,5.024421e-07,4.9175459e-06,5,2,3,5,12,7,1,0,1
"330",330,"LongShort 7","neut","long","fraternity","frat","longfirst",9,2.587675e-06,2.425691e-07,2.3451059e-06,4,1,3,4,10,6,2,1,1
"331",331,"LongShort 15","supp","long","cockroach","roach","shortfirst",9,4.47114e-07,4.302494e-07,1.68646e-08,2,1,1,5,9,4,1,7,-6
"332",332,"LongShort 29","supp","short","Labrador","Lab","shortfirst",9,1.356475e-06,3.402761e-06,-2.046286e-06,3,1,2,3,8,5,1,1,0
"333",333,"LongShort 19","neut","long","kilogram","kilo","shortfirst",9,9.124634e-07,4.576148e-07,4.548486e-07,3,2,1,4,8,4,1,1,0
"334",334,"LongShort 14","neut","long","saxophone","sax","longfirst",9,5.750457e-07,2.952129e-07,2.798328e-07,3,1,2,3,9,6,1,2,-1
"335",335,"LongShort 10","neut","long","rhinoceros","rhino","longfirst",9,7.435356e-07,3.811773e-07,3.623583e-07,4,2,2,5,10,5,1,1,0
"336",336,"LongShort 33","neut","long","milkshake","shake","shortfirst",9,1.358045e-07,1.406508e-05,-1.39292755e-05,2,1,1,5,9,4,1,15,-14
"337",337,"LongShort 25","neut","short","gasoline","gas","shortfirst",9,4.94043e-06,5.513792e-05,-5.019749e-05,3,1,2,3,8,5,1,8,-7
"338",338,"LongShort 8","supp","long","refrigerator","fridge","longfirst",9,4.072069e-06,1.790544e-06,2.281525e-06,5,1,4,6,12,6,1,1,0
"339",339,"LongShort 1","supp","short","mathematics","math","longfirst",9,1.549296e-05,7.794503e-06,7.698457e-06,4,1,3,4,11,7,1,1,0
